,equity,ret,turnover,long_n,short_n
2019-07-08 00:00:00+00:00,970031.7426728733,0.009059149331875238,0.0,0,0
2019-07-09 00:00:00+00:00,967952.5801344151,-0.002143396393121333,0.0,0,0
2019-07-10 00:00:00+00:00,964421.8419361699,-0.0036476355047836417,0.0,0,0
2019-07-11 00:00:00+00:00,947606.8658453071,-0.01743529165318891,0.0,0,0
2019-07-12 00:00:00+00:00,945528.839849922,-0.002192919944212779,0.0,0,0
2019-07-15 00:00:00+00:00,946487.8512619766,0.001014259292404951,0.0,0,0
2019-07-16 00:00:00+00:00,940824.5110683799,-0.0059835318393635095,0.0,0,0
2019-07-17 00:00:00+00:00,930640.1230464567,-0.010824960342878387,0.0,0,0
2019-07-18 00:00:00+00:00,929863.6553942685,-0.0008343371760574092,0.0,0,0
2019-07-19 00:00:00+00:00,935298.9543648363,0.005845264452521537,0.0,0,0
2019-07-22 00:00:00+00:00,933498.6674733995,-0.0019248250872464512,0.0,0,0
2019-07-23 00:00:00+00:00,924574.3340829746,-0.009560092265133546,0.0,0,0
2019-07-24 00:00:00+00:00,921425.1894193842,-0.003406048110467852,0.0,0,0
2019-07-25 00:00:00+00:00,933305.5837302324,0.012893498514333412,0.0,0,0
2019-07-26 00:00:00+00:00,932584.9678294852,-0.0007721114212850821,0.0,0,0
2019-07-29 00:00:00+00:00,932228.1176697473,-0.00038264627036443954,0.0,0,0
2019-07-30 00:00:00+00:00,928300.9315499516,-0.004212687909062818,0.0,0,0
2019-07-31 00:00:00+00:00,932612.1119288834,0.004644162504214622,0.0,1,1
2019-08-01 00:00:00+00:00,949239.7507431386,0.017829104513627847,0.0,0,0
2019-08-02 00:00:00+00:00,955986.4164760379,0.007107441220848054,0.0,0,0
2019-08-05 00:00:00+00:00,970451.2311845694,0.015130774307287487,0.0,0,0
2019-08-06 00:00:00+00:00,974533.2027529195,0.0042062614144633415,0.0,0,0
2019-08-07 00:00:00+00:00,971742.2009995324,-0.002863937057765664,0.0,0,0
2019-08-08 00:00:00+00:00,970910.6259919505,-0.0008557568115560299,0.0,0,0
2019-08-09 00:00:00+00:00,979301.44407532,0.008642214699006834,0.0,0,0
2019-08-12 00:00:00+00:00,981144.6040322885,0.0018821170622380645,0.0,0,0
2019-08-13 00:00:00+00:00,976396.1868597044,-0.004839671087288444,0.0,0,0
2019-08-14 00:00:00+00:00,978831.181088389,0.0024938588059382205,0.0,0,0
2019-08-15 00:00:00+00:00,981974.9342735376,0.0032117419692871962,0.0,0,0
2019-08-16 00:00:00+00:00,955363.0627143398,-0.0271003572803874,0.0,0,0
2019-08-19 00:00:00+00:00,929773.8162082814,-0.026784839716699094,0.0,0,0
2019-08-20 00:00:00+00:00,933832.6590822106,0.004365408880281807,0.0,0,0
2019-08-21 00:00:00+00:00,929691.6905237869,-0.004434379669793875,0.0,0,0
2019-08-22 00:00:00+00:00,925630.2366705574,-0.004368602940767685,0.0,0,0
2019-08-23 00:00:00+00:00,935282.3055562588,0.010427564380804277,0.0,0,0
2019-08-26 00:00:00+00:00,933838.9394623357,-0.0015432410998780233,0.0,0,0
2019-08-27 00:00:00+00:00,945139.3511188793,0.012101028538229475,0.0,0,0
2019-08-28 00:00:00+00:00,946206.7007213815,0.00112930394998223,0.0,0,0
2019-08-29 00:00:00+00:00,938179.5540100854,-0.008483502288851086,0.0,0,0
2019-08-30 00:00:00+00:00,935863.9799055783,-0.0024681566493424123,0.0,0,0
2019-09-03 00:00:00+00:00,939016.5824001451,0.0033686545932507528,0.0,0,0
2019-09-04 00:00:00+00:00,931377.1734281989,-0.008135542135389917,0.0,0,0
2019-09-05 00:00:00+00:00,909266.5422703513,-0.023739717687586315,0.0,0,0
2019-09-06 00:00:00+00:00,908939.6716051454,-0.00035948827984999543,0.0,0,0
2019-09-09 00:00:00+00:00,899071.2325458159,-0.010857089164017175,0.0,0,0
2019-09-10 00:00:00+00:00,887689.5078795371,-0.012659424808922237,0.0,0,0
2019-09-11 00:00:00+00:00,885033.5261332969,-0.002992016603400649,0.0,0,0
2019-09-12 00:00:00+00:00,889728.8705076128,0.005305272891559021,0.0,0,0
2019-09-13 00:00:00+00:00,894706.9725587721,0.005595077574946039,0.0,0,0
2019-09-16 00:00:00+00:00,895735.5238511795,0.0011495957044638239,0.0,0,0
2019-09-17 00:00:00+00:00,897080.4891159984,0.0015015205147119737,0.0,0,0
2019-09-18 00:00:00+00:00,903469.7354254345,0.007122266493313489,0.0,0,0
2019-09-19 00:00:00+00:00,919415.8225136718,0.01764982983157526,0.0,0,0
2019-09-20 00:00:00+00:00,925146.0330045532,0.006232447115403161,0.0,0,0
2019-09-23 00:00:00+00:00,918391.7647746782,-0.007300759003353807,0.0,0,0
2019-09-24 00:00:00+00:00,918650.2687492229,0.0002814746216808217,0.0,0,0
2019-09-25 00:00:00+00:00,910095.2672392954,-0.009312577159069857,0.0,0,0
2019-09-26 00:00:00+00:00,912955.3173784146,0.0031425832460318937,0.0,0,0
2019-09-27 00:00:00+00:00,921397.3200057889,0.009246895731563232,0.0,0,0
2019-09-30 00:00:00+00:00,919549.8070677512,-0.002005120807195504,0.0,1,1
2019-10-01 00:00:00+00:00,913252.9416283424,-0.006847769844559259,0.0,0,0
2019-10-02 00:00:00+00:00,907710.4226372861,-0.006068985642875502,0.0,0,0
2019-10-03 00:00:00+00:00,891513.7101639444,-0.017843479670844098,0.0,0,0
2019-10-04 00:00:00+00:00,895909.5146611135,0.00493072001815964,0.0,0,0
2019-10-07 00:00:00+00:00,886856.6841611742,-0.010104625915669185,0.0,0,0
2019-10-08 00:00:00+00:00,899247.4894292668,0.013971598218050607,0.0,0,0
2019-10-09 00:00:00+00:00,898936.1347081477,-0.0003462391886316363,0.0,0,0
2019-10-10 00:00:00+00:00,895961.9216633779,-0.003308592156811452,0.0,0,0
2019-10-11 00:00:00+00:00,890585.0077407055,-0.006001275046030985,0.0,0,0
2019-10-14 00:00:00+00:00,888877.7203714862,-0.001917040321114949,0.0,0,0
2019-10-15 00:00:00+00:00,871865.5741920758,-0.019138904924178468,0.0,0,0
2019-10-16 00:00:00+00:00,873088.7218842867,0.0014029085772131467,0.0,0,0
2019-10-17 00:00:00+00:00,870670.3686545262,-0.002769882566506232,0.0,0,0
2019-10-18 00:00:00+00:00,872079.3468931632,0.0016182682785155222,0.0,0,0
2019-10-21 00:00:00+00:00,862680.5734025557,-0.010777429283345907,0.0,0,0
2019-10-22 00:00:00+00:00,857141.9677888203,-0.006420227584226446,0.0,0,0
2019-10-23 00:00:00+00:00,861015.4150900722,0.004519026540310778,0.0,0,0
2019-10-24 00:00:00+00:00,865579.1536370157,0.005300414448986546,0.0,0,0
2019-10-25 00:00:00+00:00,851138.1687680708,-0.016683609821547152,0.0,0,0
2019-10-28 00:00:00+00:00,856919.8624650011,0.006792896745893451,0.0,0,0
2019-10-29 00:00:00+00:00,860897.1011583912,0.004641319296706747,0.0,0,0
2019-10-30 00:00:00+00:00,866091.8075618352,0.006034061906416088,0.0,0,0
2019-10-31 00:00:00+00:00,866602.3285053365,0.0005894536110884196,0.0,1,1
2019-11-01 00:00:00+00:00,864275.9639411308,-0.0026844660897901162,0.0,0,0
2019-11-04 00:00:00+00:00,849899.0543362418,-0.016634628526899786,0.0,0,0
2019-11-05 00:00:00+00:00,851431.1701548718,0.0018027032867173887,0.0,0,0
2019-11-06 00:00:00+00:00,854273.7504415466,0.0033385908178082957,0.0,0,0
2019-11-07 00:00:00+00:00,853406.1355168999,-0.0010156169778109403,0.0,0,0
2019-11-08 00:00:00+00:00,859581.4643996493,0.007236096186499896,0.0,0,0
2019-11-11 00:00:00+00:00,859195.7554615071,-0.0004487171421402314,0.0,0,0
2019-11-12 00:00:00+00:00,859067.4502752305,-0.0001493317273288941,0.0,0,0
2019-11-13 00:00:00+00:00,861899.5685733962,0.0032967356605797526,0.0,0,0
2019-11-14 00:00:00+00:00,861572.8866240388,-0.00037902553994562105,0.0,0,0
2019-11-15 00:00:00+00:00,878629.2450167417,0.019796767815589034,0.0,0,0
2019-11-18 00:00:00+00:00,862307.475962076,-0.018576400850798813,0.0,0,0
2019-11-19 00:00:00+00:00,871164.1227416532,0.010270868601360394,0.0,0,0
2019-11-20 00:00:00+00:00,862253.291097023,-0.01022864855428951,0.0,0,0
2019-11-21 00:00:00+00:00,863891.3969333835,0.0018997965600995315,0.0,0,0
2019-11-22 00:00:00+00:00,862750.1218855202,-0.00132108625217775,0.0,0,0
2019-11-25 00:00:00+00:00,846369.8771964117,-0.018986082150078132,0.0,0,0
2019-11-26 00:00:00+00:00,856662.4310599432,0.012160822520793646,0.0,0,0
2019-11-27 00:00:00+00:00,855031.8737260005,-0.0019033837306546841,0.0,0,0
2019-11-29 00:00:00+00:00,855331.9679684432,0.00035097433401509726,0.0,0,0
2019-12-02 00:00:00+00:00,864941.0885500382,0.011234375589185941,0.0,0,0
2019-12-03 00:00:00+00:00,867533.2096813067,0.0029968759324567884,0.0,0,0
2019-12-04 00:00:00+00:00,865425.6436132775,-0.0024293779702144747,0.0,0,0
2019-12-05 00:00:00+00:00,867061.7007268923,0.0018904652591342774,0.0,0,0
2019-12-06 00:00:00+00:00,865200.5845712599,-0.002146463341734739,0.0,0,0
2019-12-09 00:00:00+00:00,864088.7946932277,-0.0012850082372322102,0.0,0,0
2019-12-10 00:00:00+00:00,859746.5536209249,-0.005025225531184452,0.0,0,0
2019-12-11 00:00:00+00:00,854617.815202845,-0.005965407359273089,0.0,0,0
2019-12-12 00:00:00+00:00,845723.9388765983,-0.010406846391489921,0.0,0,0
2019-12-13 00:00:00+00:00,849434.6367509208,0.004387599432566169,0.0,0,0
2019-12-16 00:00:00+00:00,849983.5553157642,0.0006462163668565779,0.0,0,0
2019-12-17 00:00:00+00:00,841761.1776256158,-0.009673572669407382,0.0,0,0
2019-12-18 00:00:00+00:00,838641.3020551723,-0.0037063666671394158,0.0,0,0
2019-12-19 00:00:00+00:00,831410.388638971,-0.008622176606948861,0.0,0,0
2019-12-20 00:00:00+00:00,829045.832037847,-0.0028440306176530372,0.0,0,0
2019-12-23 00:00:00+00:00,829998.2805644394,0.0011488490621214265,0.0,0,0
2019-12-24 00:00:00+00:00,830266.7292752783,0.00032343285176006376,0.0,0,0
2019-12-26 00:00:00+00:00,832677.8180800632,0.0029039930419583193,0.0,0,0
2019-12-27 00:00:00+00:00,837476.9961720029,0.005763547422225512,0.0,0,0
2019-12-30 00:00:00+00:00,841911.5743608205,0.005295164176553513,0.0,0,0
2019-12-31 00:00:00+00:00,832721.2109715625,-0.010916067279672759,2.0369196042946136,1,1
2020-01-02 00:00:00+00:00,830849.935112524,-0.0022471816910430986,0.0,0,0
2020-01-03 00:00:00+00:00,831891.1042948872,0.0012531374660602612,0.0,0,0
2020-01-06 00:00:00+00:00,828907.65395684,-0.003586347206556484,0.0,0,0
2020-01-07 00:00:00+00:00,825987.5948189027,-0.0035227797982059217,0.0,0,0
2020-01-08 00:00:00+00:00,836220.4131326373,0.012388585952042286,0.0,0,0
2020-01-09 00:00:00+00:00,843348.6035101482,0.008524296065444581,0.0,0,0
2020-01-10 00:00:00+00:00,848451.8127700831,0.006051126709280652,0.0,0,0
2020-01-13 00:00:00+00:00,855948.3130307627,0.008835505031457913,0.0,0,0
2020-01-14 00:00:00+00:00,855085.1294850506,-0.0010084528850297092,0.0,0,0
2020-01-15 00:00:00+00:00,854944.8481087204,-0.00016405545072994965,0.0,0,0
2020-01-16 00:00:00+00:00,856707.5135598566,0.00206173001104748,0.0,0,0
2020-01-17 00:00:00+00:00,864751.6515471012,0.009389596635868136,0.0,0,0
2020-01-21 00:00:00+00:00,855154.311160334,-0.011098377632002054,0.0,0,0
2020-01-22 00:00:00+00:00,857800.7846667449,0.0030947321107694936,0.0,0,0
2020-01-23 00:00:00+00:00,860621.1727944989,0.003287929060183492,0.0,0,0
2020-01-24 00:00:00+00:00,864766.587816743,0.004816770901398648,0.0,0,0
2020-01-27 00:00:00+00:00,859602.6009117266,-0.005971538421776668,0.0,0,0
2020-01-28 00:00:00+00:00,866138.3366200676,0.007603206064533685,0.0,0,0
2020-01-29 00:00:00+00:00,874387.2118564884,0.009523738746642252,0.0,0,0
2020-01-30 00:00:00+00:00,870636.4847911855,-0.004289549314587249,0.0,0,0
2020-01-31 00:00:00+00:00,817257.8760418386,-0.06130986890831858,0.06472133909482869,1,1
2020-02-03 00:00:00+00:00,817034.5562540564,-0.0002732549839271625,0.0,0,0
2020-02-04 00:00:00+00:00,821681.8046470319,0.005687945947209672,0.0,0,0
2020-02-05 00:00:00+00:00,827536.4291334413,0.00712517236392296,0.0,0,0
2020-02-06 00:00:00+00:00,830553.1831533773,0.0036454637085825414,0.0,0,0
2020-02-07 00:00:00+00:00,816784.0936556446,-0.016578215311216282,0.0,0,0
2020-02-10 00:00:00+00:00,807100.4325618861,-0.01185583946721791,0.0,0,0
2020-02-11 00:00:00+00:00,800899.4617302872,-0.007683022560049824,0.0,0,0
2020-02-12 00:00:00+00:00,809488.7822138955,0.010724592653679199,0.0,0,0
2020-02-13 00:00:00+00:00,808404.7460953878,-0.001339161384723453,0.0,0,0
2020-02-14 00:00:00+00:00,811621.2323436822,0.003978806734906026,0.0,0,0
2020-02-18 00:00:00+00:00,799079.7061232029,-0.01545243732013235,0.0,0,0
2020-02-19 00:00:00+00:00,802483.43339018,0.004259559141466029,0.0,0,0
2020-02-20 00:00:00+00:00,801435.6835045166,-0.0013056342873485338,0.0,0,0
2020-02-21 00:00:00+00:00,803156.8001037273,0.0021475417611611647,0.0,0,0
2020-02-24 00:00:00+00:00,800438.3498843331,-0.0033847067210824866,0.0,0,0
2020-02-25 00:00:00+00:00,793524.3432673843,-0.008637775311425067,0.0,0,0
2020-02-26 00:00:00+00:00,798940.4590550632,0.006825393365221366,0.0,0,0
2020-02-27 00:00:00+00:00,791357.1441580759,-0.00949171469668264,0.0,0,0
2020-02-28 00:00:00+00:00,791229.3915002395,-0.00016143489545716871,0.0,0,0
2020-03-02 00:00:00+00:00,815563.5173513709,0.030754830536555033,0.0,0,0
2020-03-03 00:00:00+00:00,811632.9824382984,-0.004819409928778162,0.0,0,0
2020-03-04 00:00:00+00:00,816716.7029077209,0.006263570578600719,0.0,0,0
2020-03-05 00:00:00+00:00,813918.4371771496,-0.003426237911639096,0.0,0,0
2020-03-06 00:00:00+00:00,813309.979806721,-0.0007475655331495856,0.0,0,0
2020-03-09 00:00:00+00:00,801555.5657494691,-0.0144525634125936,0.0,0,0
2020-03-10 00:00:00+00:00,810989.1951698262,0.011769152162940166,0.0,0,0
2020-03-11 00:00:00+00:00,812230.3134807755,0.001530375889520208,0.0,0,0
2020-03-12 00:00:00+00:00,803490.9965813863,-0.010759653702085092,0.0,0,0
2020-03-13 00:00:00+00:00,827903.6410651257,0.030383220954071533,0.0,0,0
2020-03-16 00:00:00+00:00,793724.701066174,-0.041283717456513935,0.0,0,0
2020-03-17 00:00:00+00:00,782228.0940557205,-0.014484375999651578,0.0,0,0
2020-03-18 00:00:00+00:00,766399.0347336873,-0.020235861435201286,0.0,0,0
2020-03-19 00:00:00+00:00,751415.869560344,-0.019550083565214482,0.0,0,0
2020-03-20 00:00:00+00:00,732805.9693857298,-0.02476644549110063,0.0,0,0
2020-03-23 00:00:00+00:00,711824.7929068161,-0.028631284890461517,0.0,0,0
2020-03-24 00:00:00+00:00,743481.4570943795,0.044472550693675394,0.0,0,0
2020-03-25 00:00:00+00:00,752678.9261400673,0.012370811615978639,0.0,0,0
2020-03-26 00:00:00+00:00,759183.8004370529,0.00864229629803015,0.0,0,0
2020-03-27 00:00:00+00:00,753715.3901837941,-0.007203012300987854,0.0,0,0
2020-03-30 00:00:00+00:00,751612.3831049375,-0.0027901872593364407,0.0,0,0
2020-03-31 00:00:00+00:00,752262.0883981859,0.0008644153660222198,1.1016409433894423,1,1
2020-04-01 00:00:00+00:00,731074.1212600854,-0.028165671864730957,0.0,0,0
2020-04-02 00:00:00+00:00,747589.0346643901,0.022589930246524892,0.0,0,0
2020-04-03 00:00:00+00:00,733059.251397979,-0.019435522182229326,0.0,0,0
2020-04-06 00:00:00+00:00,752366.8208861077,0.02633834775471189,0.0,0,0
2020-04-07 00:00:00+00:00,736595.695386778,-0.02096201621538174,0.0,0,0
2020-04-08 00:00:00+00:00,742107.6939735692,0.007483071950205922,0.0,0,0
2020-04-09 00:00:00+00:00,736591.382954711,-0.00743330255656216,0.0,0,0
2020-04-13 00:00:00+00:00,723518.9581927287,-0.017747186655299285,0.0,0,0
2020-04-14 00:00:00+00:00,723331.5075289231,-0.000259081896449298,0.0,0,0
2020-04-15 00:00:00+00:00,715511.8208942565,-0.01081065397162162,0.0,0,0
2020-04-16 00:00:00+00:00,717585.8673331668,0.0028986892715736623,0.0,0,0
2020-04-17 00:00:00+00:00,719633.1848875899,0.002853062814673013,0.0,0,0
2020-04-20 00:00:00+00:00,710326.8965427672,-0.012931988880246492,0.0,0,0
2020-04-21 00:00:00+00:00,698342.2645894556,-0.0168719951498979,0.0,0,0
2020-04-22 00:00:00+00:00,714595.8887141313,0.023274581747148027,0.0,0,0
2020-04-23 00:00:00+00:00,706487.5894595265,-0.011346691721380031,0.0,0,0
2020-04-24 00:00:00+00:00,711842.2944783772,0.007579333450071113,0.0,0,0
2020-04-27 00:00:00+00:00,726101.2170251268,0.02003101341034852,0.0,0,0
2020-04-28 00:00:00+00:00,728572.3330029997,0.0034032665418151087,0.0,0,0
2020-04-29 00:00:00+00:00,728219.8045854686,-0.00048386193321126036,0.0,0,0
2020-04-30 00:00:00+00:00,703759.6871525701,-0.03358892092590393,1.0,1,1
2020-05-01 00:00:00+00:00,699999.2220165204,-0.005343393781568562,0.0,0,0
2020-05-04 00:00:00+00:00,709049.5795868915,0.012929096612849467,0.0,0,0
2020-05-05 00:00:00+00:00,705031.5237125164,-0.005666819345293228,0.0,0,0
2020-05-06 00:00:00+00:00,710830.0182881873,0.008224447249021605,0.0,0,0
2020-05-07 00:00:00+00:00,712979.7348870762,0.0030242344070749994,0.0,0,0
2020-05-08 00:00:00+00:00,717980.7814264639,0.007014289880454605,0.0,0,0
2020-05-11 00:00:00+00:00,724614.3697682016,0.009239228282069467,0.0,0,0
2020-05-12 00:00:00+00:00,720133.6920792876,-0.006183534133262225,0.0,0,0
2020-05-13 00:00:00+00:00,726125.5736962435,0.008320512819855796,0.0,0,0
2020-05-14 00:00:00+00:00,735518.5885307908,0.012935799501914591,0.0,0,0
2020-05-15 00:00:00+00:00,752205.0834794092,0.022686707322992383,0.0,0,0
2020-05-18 00:00:00+00:00,760379.9248122084,0.010867835796835479,0.0,0,0
2020-05-19 00:00:00+00:00,765739.2678209281,0.0070482436921823766,0.0,0,0
2020-05-20 00:00:00+00:00,763208.6794085439,-0.0033047651057331873,0.0,0,0
2020-05-21 00:00:00+00:00,755576.2029846134,-0.010000510515479677,0.0,0,0
2020-05-22 00:00:00+00:00,764639.2273109623,0.011994851466402556,0.0,0,0
2020-05-26 00:00:00+00:00,749372.8877874017,-0.019965415032718536,0.0,0,0
2020-05-27 00:00:00+00:00,741386.6261196608,-0.010657259954147902,0.0,0,0
2020-05-28 00:00:00+00:00,740255.8871664698,-0.0015251677240377681,0.0,0,0
2020-05-29 00:00:00+00:00,753211.0964070343,0.01750098778701248,0.0,0,0
2020-06-01 00:00:00+00:00,749918.0141270203,-0.004372057575522614,0.0,0,0
2020-06-02 00:00:00+00:00,748782.7956722204,-0.0015137900856020403,0.0,0,0
2020-06-03 00:00:00+00:00,747212.0347306661,-0.0020977524465478625,0.0,0,0
2020-06-04 00:00:00+00:00,753560.8424555297,0.008496661496026459,0.0,0,0
2020-06-05 00:00:00+00:00,753306.2005689489,-0.000337918151042782,0.0,0,0
2020-06-08 00:00:00+00:00,746352.5275399128,-0.009230871886868997,0.0,0,0
2020-06-09 00:00:00+00:00,755525.5112805915,0.01229041693060795,0.0,0,0
2020-06-10 00:00:00+00:00,765636.9659374962,0.01338333981570794,0.0,0,0
2020-06-11 00:00:00+00:00,758734.2673973487,-0.00901562861674976,0.0,0,0
2020-06-12 00:00:00+00:00,761628.3814185932,0.0038143974057902597,0.0,0,0
2020-06-15 00:00:00+00:00,769805.7869230136,0.010736739470224688,0.0,0,0
2020-06-16 00:00:00+00:00,758419.114836991,-0.014791616638186511,0.0,0,0
2020-06-17 00:00:00+00:00,763831.9925743557,0.00713705342003168,0.0,0,0
2020-06-18 00:00:00+00:00,767930.8443731625,0.005366169312956304,0.0,0,0
2020-06-19 00:00:00+00:00,772270.5108981204,0.005651116316991001,0.0,0,0
2020-06-22 00:00:00+00:00,776287.6972788824,0.005201786581349843,0.0,0,0
2020-06-23 00:00:00+00:00,769596.7610078012,-0.008619145059924227,0.0,0,0
2020-06-24 00:00:00+00:00,769084.20933834,-0.0006660002944788301,0.0,0,0
2020-06-25 00:00:00+00:00,777426.3329940113,0.010846827375182055,0.0,0,0
2020-06-26 00:00:00+00:00,784894.91106961,0.009606798430451757,0.0,0,0
2020-06-29 00:00:00+00:00,776849.5730871116,-0.010250210402733662,0.0,0,0
2020-06-30 00:00:00+00:00,783615.791284538,0.008709817745716553,0.0,1,1
2020-07-01 00:00:00+00:00,778328.7945819574,-0.00674692465540272,0.0,0,0
2020-07-02 00:00:00+00:00,774149.8336653983,-0.005369145977444645,0.0,0,0
2020-07-06 00:00:00+00:00,775464.7460665279,0.001698524425050696,0.0,0,0
2020-07-07 00:00:00+00:00,779261.1414679147,0.004895638932193469,0.0,0,0
2020-07-08 00:00:00+00:00,789270.9594387905,0.01284526770065808,0.0,0,0
2020-07-09 00:00:00+00:00,796636.6489312828,0.009332269741344268,0.0,0,0
2020-07-10 00:00:00+00:00,790171.5928539583,-0.008115438934422237,0.0,0,0
2020-07-13 00:00:00+00:00,780947.7640835724,-0.011673197130601776,0.0,0,0
2020-07-14 00:00:00+00:00,791334.1335954241,0.013299698122626546,0.0,0,0
2020-07-15 00:00:00+00:00,786659.7178615062,-0.005907006326998365,0.0,0,0
2020-07-16 00:00:00+00:00,783610.4916133763,-0.003876169300264909,0.0,0,0
2020-07-17 00:00:00+00:00,785691.8612288813,0.0026561278055627913,0.0,0,0
2020-07-20 00:00:00+00:00,785430.8137633585,-0.0003322517113955037,0.0,0,0
2020-07-21 00:00:00+00:00,780610.2581016006,-0.006137466950985049,0.0,0,0
2020-07-22 00:00:00+00:00,782536.4053444548,0.00246748902267635,0.0,0,0
2020-07-23 00:00:00+00:00,782981.0914516009,0.0005682625167455768,0.0,0,0
2020-07-24 00:00:00+00:00,787687.7954822247,0.006011261423820358,0.0,0,0
2020-07-27 00:00:00+00:00,790916.2323307135,0.0040986249463372815,0.0,0,0
2020-07-28 00:00:00+00:00,789765.1030601207,-0.001455437660193959,0.0,0,0
2020-07-29 00:00:00+00:00,794213.3579693187,0.005632377135887934,0.0,0,0
2020-07-30 00:00:00+00:00,795974.7990972054,0.002217843744646064,0.0,0,0
2020-07-31 00:00:00+00:00,807134.1324637125,0.014019706879117244,1.0,1,1
2020-08-03 00:00:00+00:00,824891.2913586153,0.022000257677990298,0.0,0,0
2020-08-04 00:00:00+00:00,836525.5757233533,0.014104021325738625,0.0,0,0
2020-08-05 00:00:00+00:00,839912.1532572868,0.004048384929540294,0.0,0,0
2020-08-06 00:00:00+00:00,814484.1854545528,-0.030274556337970715,0.0,0,0
2020-08-07 00:00:00+00:00,804747.1701957143,-0.011954824209882364,0.0,0,0
2020-08-10 00:00:00+00:00,811661.8562478703,0.008592370757233292,0.0,0,0
2020-08-11 00:00:00+00:00,810813.0636455376,-0.0010457465701990687,0.0,0,0
2020-08-12 00:00:00+00:00,826916.1663754515,0.01986043818474248,0.0,0,0
2020-08-13 00:00:00+00:00,824772.3891453154,-0.002592496455272708,0.0,0,0
2020-08-14 00:00:00+00:00,829227.7152625067,0.005401885630298864,0.0,0,0
2020-08-17 00:00:00+00:00,857069.7050050376,0.033575807019085246,0.0,0,0
2020-08-18 00:00:00+00:00,852484.8543653946,-0.005349448957148839,0.0,0,0
2020-08-19 00:00:00+00:00,847828.6657539151,-0.005461901859764584,0.0,0,0
2020-08-20 00:00:00+00:00,837551.793597078,-0.012121402085052968,0.0,0,0
2020-08-21 00:00:00+00:00,859377.544212132,0.026058986180804267,0.0,0,0
2020-08-24 00:00:00+00:00,853573.9894238343,-0.006753207396893779,0.0,0,0
2020-08-25 00:00:00+00:00,839742.5687399094,-0.016204126244827477,0.0,0,0
2020-08-26 00:00:00+00:00,805976.7019446171,-0.040209783393451604,0.0,0,0
2020-08-27 00:00:00+00:00,815584.9069966336,0.011921194531844925,0.0,0,0
2020-08-28 00:00:00+00:00,831748.7172137534,0.019818672560582895,0.0,0,0
2020-08-31 00:00:00+00:00,837562.3191964554,0.006989613404126294,1.0,1,1
2020-09-01 00:00:00+00:00,844976.8638810918,0.00885252895778521,0.0,0,0
2020-09-02 00:00:00+00:00,845134.926862361,0.0001870619043262689,0.0,0,0
2020-09-03 00:00:00+00:00,827554.1894308073,-0.020802284786434977,0.0,0,0
2020-09-04 00:00:00+00:00,827324.9753300381,-0.000276977754081309,0.0,0,0
2020-09-08 00:00:00+00:00,819144.7884294937,-0.00988751354602968,0.0,0,0
2020-09-09 00:00:00+00:00,840365.5916341674,0.025906046775148628,0.0,0,0
2020-09-10 00:00:00+00:00,832791.573723202,-0.009012765380168597,0.0,0,0
2020-09-11 00:00:00+00:00,830619.1448522605,-0.0026086105329201636,0.0,0,0
2020-09-14 00:00:00+00:00,856681.2981443644,0.03137677894089408,0.0,0,0
2020-09-15 00:00:00+00:00,853169.4079510947,-0.004099412699771432,0.0,0,0
2020-09-16 00:00:00+00:00,843922.2652254711,-0.010838577472943811,0.0,0,0
2020-09-17 00:00:00+00:00,849193.0667725013,0.006245600767058823,0.0,0,0
2020-09-18 00:00:00+00:00,850114.9893804031,0.0010856454721253073,0.0,0,0
2020-09-21 00:00:00+00:00,867689.577892989,0.020673189782708157,0.0,0,0
2020-09-22 00:00:00+00:00,862862.404786297,-0.005563248919520092,0.0,0,0
2020-09-23 00:00:00+00:00,860219.2665942229,-0.0030632209462513327,0.0,0,0
2020-09-24 00:00:00+00:00,864064.1998430148,0.004469713011677534,0.0,0,0
2020-09-25 00:00:00+00:00,877540.2427765821,0.015596113038840898,0.0,0,0
2020-09-28 00:00:00+00:00,877060.0027209056,-0.00054725701713354,0.0,0,0
2020-09-29 00:00:00+00:00,881264.6071743998,0.004793975828848884,0.0,0,0
2020-09-30 00:00:00+00:00,889720.2841636711,0.0095949354148952,1.0,1,1
2020-10-01 00:00:00+00:00,888717.5961126396,-0.0011269699802044508,0.0,0,0
2020-10-02 00:00:00+00:00,885036.8793334456,-0.004141604481889383,0.0,0,0
2020-10-05 00:00:00+00:00,891068.8005566844,0.006815446185453489,0.0,0,0
2020-10-06 00:00:00+00:00,906911.8971810528,0.017779880312800422,0.0,0,0
2020-10-07 00:00:00+00:00,906728.0611267646,-0.00020270552725087931,0.0,0,0
2020-10-08 00:00:00+00:00,903094.9667257025,-0.0040068180933403585,0.0,0,0
2020-10-09 00:00:00+00:00,892760.0978927789,-0.011443833941843451,0.0,0,0
2020-10-12 00:00:00+00:00,879430.8042016928,-0.014930431728017224,0.0,0,0
2020-10-13 00:00:00+00:00,891783.0117586979,0.014045684433601213,0.0,0,0
2020-10-14 00:00:00+00:00,886663.5760867624,-0.00574067413757906,0.0,0,0
2020-10-15 00:00:00+00:00,884480.0564669067,-0.0024626246963842524,0.0,0,0
2020-10-16 00:00:00+00:00,885654.0959174534,0.0013273780928837464,0.0,0,0
2020-10-19 00:00:00+00:00,886905.2368573194,0.0014126744805147418,0.0,0,0
2020-10-20 00:00:00+00:00,885909.3926863837,-0.0011228304102300912,0.0,0,0
